id,ano,site,comentarios,rotulacao_manual,id_rotulador
20,2019-09-22,Folha,porque infelizmente essa é a realidade até quando os “ideólogos” “filósofos” e “pensadores” brasileiros vão negar que estamos vivendinha guerra civil? o estado perdeu a batalha das cidades porque foi omisso e complacente e agora? socializar a barbárie?,0,M
18,2019,Folha,Seu texto foi removido porque infringe as regras de uso do site.,0,M
18,2019,UOL,"Globo News duvidando da competência da Polícia e discutindo e envolvendo o Governador do Rio, Moro, Bolsonaro para justificar o trabalho dos seus jornalistas e comentaristas. Haja inventibilidade destes ""engenheiros de obras feitas"".",0,M
25,2019-04-08,G1,o lula que lembra bem do celso daniel calma amiga tem chá na cozinha pros ataques de vermes,0,G
20,2019,UOL,"Só existe uma solução completa e definitiva para tudo isso: a legalização total de todas as drogas. Que cada um use o que quiser, quando quiser e quanto quiser; com apenas essa medida, o poder de todos esses traficantes acaba. Qualquer mal que as drogas tragam para a sociedade é mil vezes menos que os males que o combate às drogas causam.",-1,M
21,2021-11-08,Folha,"uau que cara foda, né? palmas pra ele e amigo, não não sou amigo de torturadores sadicos",-1,C
23,2020-05-19,G1,"não, mas tenho parentes na profissão infelizmente família não se escolhe, né",0,M
25,2021-03-29,Folha,servir e proteger,0,G
20,2019-09-21,UOL,"simples traficantes são criminosos e já se espera q eles façam coisas horríveis da polícia não ngm espera q o estado aja (de agir igual a bandido, por isso choca mais",0,M
26,2021-05-07,Folha,"deixe os bandidos bem preparados para matar o povo,né?",0,M
23,2020-05-19,G1,"os caras elegem miliciano baixo clero e ficam com esse discurso sobre trafico usam suas balinhas e querem reabrir o brasil pro pobre não morrer de fome,mas quando o pobre é assassinado em casa eles imitam o lider da seita e dai?",-1,C
18,2019-08-20,Folha,e a gasolina era fanta laranja kkkkkk,0,G
24,2020-07-01,G1,"gente do céu, que triste (",0,G
22,2021-12-30,G1,"⌛ #retrospectiva2021 | junho lázaro barbosa, o serial killer do df, é morto pela polícia após 20 dias de buscas uma megaoperação foi montada com o objetivo de capturálo procura durou 20 dias",0,G
24,2020-07-01,G1,"notem a diferença no tratamento da imprensa e da militância de quando uma mesma criança, pobre e negra morre pelas mãos dos tráfico ao invés de operações",0,G
20,2019,UOL,Vái morar lá pra ver como e bom e econômico...,0,M
26,2021-05-06,G1,kkkkkkkkkkkkkkkkkkk,0,C
22,2021-06-28,G1,"ele causou muita alegria, realmente, o lázaro!",0,M
25,2019-04-08,G1,quanta coisa errada! na matéria ainda menciona outros casos seu pacote anti crime é um absurdo! só vai gerar mais situações como essas e que nem serão investigadas,-1,M
20,2019,UOL,As milícias protegidas pelo partido da imprensa golpista e o partido da justi$$$$$$a sentando o dedo em pobres e negros.uma vergonha,-1,M
22,2021-06-28,G1,"com pessoas da qualidade de lázaro, prender = matar tenha mais amor, pelas famílias da vítimas desse monstro",1,M
21,2021-11-06,UOL,te cancelar? vc é quem?,0,C
20,2019-09-21,Folha,"general heleno sabe falar da venezuela,mas não abre a boca sobre o que acontece aqui,conivente,por que ele não vai cuidar de netos?ele esteve na venezuela?não",0,M
23,2020-05-19,G1,"se é assim, pq nunca vemos noticias de jovens brancos em rave que foram mortos durante uma ação policial contra as drogas que haviam na festa???????? problema de vcs é rotular traficante/bandido como um menino preto que mora na favela",-1,C
25,2019-04-09,Folha,aham vai nesse militares punidos? no brasil?,-1,G
18,2019,UOL,Ela vai dizer que a Policia matou mais um pai de família.,0,M
25,2019-04-08,G1,"e ainda não foi o militar que atirou, foi o carro que foi atingido",0,M
20,2019-09-21,G1,"vidas negras , importam 8 anos, morta no complexo do alemão",-1,G
18,2019,UOL,"Parabéns a policia! Vidas inocentes foram preservadas. A unica morte foi de quem cometeu o crime, o bandido e que assumiu o risco de morrer ao tomar essa atitude. Sequestro crine hediondo nao esqueçamos!",1,M
23,2020-05-19,G1,"polícias viraram bandidos, então essa sua comparação dentro da comunidade da no mesmo, ambos são bandidos aquele servi e proteger nem deveria mais fazer parte do juramento de um policial",-1,G
22,2021-06-28,G1,psol está de luto,0,G
23,2020-05-20,G1,"porque você acha que a polícia estava lá? não sabe pelo o que a polícia passa e quer criticar, foi um erro?sim foi! vocês querem a polícia não tente combater bandidos? e isso?",1,M
18,2019-08-20,G1,já viram se ele conseguiu a arma legalmente? e qual a dificuldade em chamálo do que é criminoso?,0,M
20,2019-09-21,Folha,"não sei como vc perde tempo com milico, mônica deixa que relinchem",0,M
22,2021-06-28,G1,ele não era serial killer ele era jagunço na região corrija o título,0,M
26,2021-05-06,G1,23 bandidos morrem em tiroteio com a polícia os mesmos estavam com armas de guerra e granadas corrigi!,0,M
24,2020-07-05,G1,apagou a conta kkkkkkkk,0,C
23,2020-05-19,G1,menino de 14 anos é assassinado pela polícia federal e civil no complexo do salgueiro seria uma machete que conta a verdade,-1,G
21,2021-11-06,Folha,"se fosse porque ela não tomou a vacina, ou não usasse máscara, ou não respeitasse o lockdown (como aconteceu várias vezes, você estaria apoiando, hipócrita…#folhalixo",0,M
21,2021-11-06,G1,"parabéns polícia militar, isso aí ",1,C
18,2019,UOL,Se vc estivesse lá como refém isso pensar assim tbm?,0,M
18,2019-08-20,G1,"1 tiro, 1 bala e 37 reféns a salvo parabéns aos envolvidos sequestrador de ônibus na ponte rioniterói é morto foram três horas e meia de cerco | rio de janeiro | g1",1,M
18,2019-08-20,UOL,"""""""""wilson witzel e o presidente",0,M
22,2021-06-28,G1,foi preso ou foi abatido ?,0,M
24,2020-07-01,Folha,"ele proibiu a polícia de fazer operações, mas os traficantes estão autorizados fazer ataques a polícias e a matar inocentes mas devem está de máscaras para evitar a contaminação!",1,C
24,2020-07-01,G1,"blz agora e marcos vinícius, kauã, ágatha, joão pedro, jennifer, guilherme foram mortos por quem? essa é a primeira vez que eu vejo um traficante matar uma criança",0,M
22,2021-06-28,UOL,o mundo já é um lugar melhor sem ele,1,M
24,2020-07-04,G1,"sei o batalhão do recreio dos bandeirantes foi ""extinto"" depois do desaparecimento daquela engenheira ""loira e de olhos azuis"" na descida do viaduto do joá? essa ""conversa dd botequim"" que só impressiona secundarista adicto",0,C
25,2019-04-08,Folha,aprende a colocar os títulos da chamada a mulher desceu do carro com uma criança e os caras mesmo assim continuaram atirando isso foi uma chacina!!! militares fuzilaram carro de familia com duas crianças,-1,M
18,2019-08-20,Folha,isso tinha que ter sido feito quando ele era criança,0,M
23,2020-05-19,G1,alguém avisa o sbt que estão falando que a família está procurando o menino da nervoso assistindo!,0,C
18,2019,UOL,"Se a mulher gravida que ele ia queimar viva fosse a sua, você comemoraria",-1,M
18,2019-08-20,UOL,foi dançar agora no inferno,0,M
23,2020-05-19,G1,que espírito santo traga consolo pra essa família,-1,C
18,2019,UOL,"Gosto assim. Fora aos direitos dos ""manos""",0,M
24,2020-07-01,Folha,"não tem polícia pra culpar vira tiroteio ""anônimo""?",0,M
22,2021-06-28,G1,morre lázaro barbosa polícia diz que teve troca de tiros no momento da prisão #g1 #lázaro,0,C
24,2020-07-01,G1,por muito menos os franceses já tão tocando fogo em tudo,0,M
18,2019,UOL,Parabéns a PMERJ. Um a menos.,1,M
21,2021-12-28,G1,preocupante a diferença da atuação da polícia nas diferentes camadas sociais ex positivo distribuição gratuita,-1,C
18,2019,UOL,OS MENINOS DO WITZEL RESOLVERAM A PARADA!!! RESTA SABER SE A MARIA DO ROSÁRIO ESTARÁ PRESENTE PARA ENCOMENDAR A ALMA DO INFELIZ!!!,1,M
21,2021-11-07,Folha,"a vida deles estava em risco? onde? paciência nada, mano é um bebê tô nem aí pra mulher",-1,M
24,2020-07-04,Folha,"se a polícia estivesse subindo o morro, seria a polícia sempre foi",-1,M
22,2021-06-28,UOL,agora vai virá um martín pqpbandido aqui no brasil vira celebridade,0,C
20,2019-09-22,Folha,"um policial levou um tiro de fuzil na cabeça vais noticiar algum a coisa, mocreia balofa?",0,M
25,2019-04-16,G1,"eu tenho pena de vc, vc não consegue responder uma pergunta ! nessa entrevista vc responde todas as perguntas dos jornalistas falando mal de outros candidatos (na época desviando o assunto da pergunta ! vc é uma mula mesmo ! burra pra cacete !",0,M
18,2019,UOL,Porque você não foi lá pedir para ele se entregar?,1,M
18,2019,UOL,Talvez se vc ou alguém da sua familia estivesse entre os refens poderia responder com mais certeza a sua pergunta,0,M
20,2019-09-21,UOL,witzel um facista e criminoso! menina de 8 anos morre baleada após operação policial no complexo do alemão via,-1,M
25,2020-05-01,Folha,então ele mandou isso aqui também,0,C
18,2019,UOL,Quando chegar a sua família o baile para,0,M
20,2019-09-22,Folha,pq treinaram as mentes para que assim fosse,0,G
18,2019,UOL,"hahahahahaha....""florestas estão sendo devastadas"". Que viagem!!! Nunca houve devastação de florestas antes....tudo iniciou em janeiro deste ano. Só rindo.",0,M
18,2019,UOL,"Queria poder elogiar a ação da policia quando não há holofotes e câmeras de televisão.por toda parte. Quando a imprensa não chega antes do deslinde da questão, muitas vezes, infelizmente, acontece o que aconteceu com o Amarildo e tantos outros Amarildos espalhados pelo país. Parabéns aos policiais...mas apenas aos policiais de bem.",1,M
22,2021-06-28,G1,grande diaaaaa! que o capeta receba de braços abertos,1,G
20,2019-09-21,Folha,"isto já está ficando fora da casinha policiais despreparados motivados por ordens de quem não está nem aí para com as pessoas! governo medíocre, gentes medíocre e policiais medíocres!",-1,G
20,2019-09-22,Folha,"enquanto isso no brasil uma horda de militantes travestidos de jornalistas entrevistam assassinos, bandidos de toda espécie, genocida e posa de senhora da verdade vá catar coquinho",-1,M
18,2019,UOL,Engraçado...estou lendo uns petistas aqui falando do empréstimo do Luciano Huck....nem se preocuparam em ver quando o cara pegou a grana do BNDES....adivinha na gestão de quem isso ocorreu? 2013...que quadrilha governava o Brasil nessa época e era chefe do BNDES....isso mesmo...PT..sempre eles....coitados dos petistas..escrevem sem pesquisar e dá nisso...,0,M
23,2020-05-19,UOL,morto pela polícia em operação,-1,M
18,2019,UOL,"A bancada da bala fica toda assanhadinha. Esse é um recurso que policiais usam quando dá pra usar e o caso requer. Sosseguem. Há muita falha ainda, vide os inocentes mortos nessa guerra estúpida.",1,M
26,2021-05-07,Folha,deixa eu ajudar a ajeitar mais ainda teu cu !!!! kkkkk,0,C
25,2020-05-19,Folha,"80 tiros por engano, né, seu mau caráter",-1,M
25,2019-04-08,G1,"""evaldo e um dos feridos, o seu sogro, identificado como sérgio, estavam dentro de um carro branco atingido por vários disparos feitos pelos militares em guadalupe o terceiro ferido estava fora do veículo teria sido baleado ao tentar ajudar""",0,C
18,2019,UOL,"Depois é só desejar (Natal)feliz aniversário ao filho de Deus na terra, julgado pelos homens e crucificado que tá tudo certo e bola pra frente.",0,M
24,2020-07-02,G1,não estão revoltados porque não foi a polícia (2,1,G
22,2021-06-28,G1,tá espalhando fake news? ele foi morto pro bem das vítimas e das famílias que ele destruiu,0,M
18,2019,UOL,Antes esses do que as famílias dos inocentes que ali estavam sofrendocom3 horas de sequestro.,1,M
18,2019,Folha,Excelente trabalho da polícia! Excelente trabalho do atirador de elite!,1,M
23,2020-05-19,G1,morto tá o jornalismo nacional,0,M
18,2019,UOL,"3...2...1..para o início da enxurrada de notícias ""informando"" que o bandido era pobre, que sonhava ser professor e blá blá blá.",0,M
23,2020-05-19,G1,não é esse discurso reacionário é uma arma do estado pra ter controle da opinião pública e dar continuidade à inútil guerra às drogas resta saber se você reproduz o discurso por interesse próprio ou por ser massa de manobra,-1,M
18,2019,UOL,Parabéns à PMERJ! Menos bandidos na sociedade é oq queremos.,1,M
18,2019-08-20,G1,não falaram que esse ano o brasil iria mudar ?,0,M
18,2019,UOL,Sniper americano dá 1 único tiro fatal para atingir o objetivo. Já o tupiniquim descarrega a arma. Dá para entender porque tantos inocentes morrem nas periferias do país.,1,M
25,2019-04-07,G1,"homem morre após carro ser atingido em ação do exército em guadalupe força afirma que no interior do veículo havia assaltantes nas redes sociais, moradores falam que militares se confundiram e atiraram contra uma família uma pessoa morreu",-1,G
23,2020-05-19,G1,"e vc sabe que eu usar 100% das comunidades são lideradas por traficantes e milicianos aqui no rio , o jato vc defende esses tb ?",1,C
18,2019,UOL,De bandidos? Ótimo!!!,0,M
22,2021-06-28,G1,kkkk os crimes do thomas shelby foram todos reais po,0,M
25,2019-06-27,UOL,assim como o caso dos #80tiros ? *80 tiros stm decide soltar militares presos por mortes de músico e catador*,0,M
18,2019,UOL,Você ver a celebração da morte e eu vejo a celebração pelo salvamento de 22 vidas que corriam risco de morte e morte violenta...,1,M
24,2020-07-02,G1,"que inferno, mais um (",0,G
20,2019,UOL,"Sensato, infelizmente ninguém quer discutir sobre quem consome, esses sim, os verdadeiros financiadores disso tudo....",0,M
21,2021-11-06,UOL,a agressão de um homem a uma mulher é uma imagem difícil de ser assistida a covardia é um dos maiores vícios a perverter a hombridade,-1,M
21,2021-11-07,G1,vc e especialista em da opinião de twitter,0,M
25,2019-07-02,UOL,#oaprendiznaband,0,G
25,2019-05-01,Folha,essa fatura quem paga,0,C
25,2019-05-23,UOL,fecha uma mamata e abre duas,0,M
24,2020-07-01,G1,"irmão a bala veio da arma de um traficante que foi morto pelo tráfico logo em seguida, o traficante que disparou sem motivo, a polícia tava parada , eu moro perto e sei do q eu tô falando",1,G
18,2019,UOL,Parabéns aos policiais que estiveram nessa operação. É assim que a maioria do povo brasileiro quer ver sua polícia agindo. Parabéns ao Governador que tão bem falou que quem não quiser morrer não ostente armas de fogo contra a população.,1,M
22,2021-06-28,G1,a luta contra o preconceito é um direito e a conquista desse direito uma vitória para a humanidade,0,M
18,2019-08-20,G1,"esse trabalhador brasileiro esta apenas tentando ganhar o almoço nunca esteve armado, já q existe o estatuto do desarmamento para impedir q bandidos consigam armas obg",0,M
23,2020-05-19,G1,vai tomar no cu filho da puta,0,C
21,2021-11-06,Folha,"deixa de ser militonto lacrador, tá cheio de policial canalha que apertou 13",0,M
24,2020-07-01,G1,imagina a culpa é da minha eterna esperança de reativar o neurônio necrosado de passador de pano para que um dia consigam fazer sinapse,0,G
25,2019-04-09,Folha,abordagem? que tipo de abordagem dá 80 tiros??? foi execuçãoassassinatogenocídio #vidasnegrasimportam #80tiros,-1,G
20,2019-09-21,Folha,"robô, esse projeto dá liberdade para pm matar sem ser punido!",-1,M
24,2020-07-01,G1,"tenho primos no exército, primos políciais e me dou bem com eles mesmo assim continuo criticando a polícia e suas ações tem q criticar e se manifestar, não pode deixar isso se normalizar",-1,M
23,2020-05-19,G1,menino de 14 anos é assassinado*****,0,M
26,2021-05-07,Folha,so 25 kkkkkkk caveira,1,C
20,2019-09-21,G1,"não dá pra sentir nada além de ódio e nojo de quem defende e aplica essa política de extermínio! vão ser cobrados, todos vocês, por cada gota de sangue inocente que já caiu nessa guerra estúpida não esqueceremos #ágatapresente #witzelassassino",-1,G
20,2019-09-21,Folha,parte da culpa é da globolixo e da foice de sp que apoia os traficantes e milicias do rio de janeiro só lá que o coitado do povo que é manipulado pela mídia que morre com balas perdidasincrível né foia!!!,0,G
18,2019-08-20,G1,"absurdo enquanto não houver pena de morte pra bandido, o brasil ficará cada vez pior pq bandido sabe que as leis aqui não funcionam a bandida começa na política",0,M
20,2019-09-21,Folha,por que é tratado com tanta naturalidade? porque é em favela e não em bairro de classe média e/ou alta,-1,M
20,2019-09-21,Folha,"pq como vc disse, no brasil há 'tortura', há 'racismo' não se trata de idiossincrasias, mas de uma narrativa dos aparelhos ideológicos dominantes q infunde essa naturalização desde a escravidão foda! dói! mas, é real todos os dias, todos os dias todo dia",0,M
18,2019-08-20,G1,"segundo a pm, todos os reféns passavam bem no momento do resgate a arma que o sequestrador portava era de brinquedo #g1",0,G
20,2019,UOL,"O Sr WW terá sempre minhas orações para que um dia, um fato lhe abra a cabecinha de camarão. ""Deus Ó Deus onde estás Que não respondes Em que mundo Em qu’estrela Tu t’escondes Embuçado nos céus Há dois mil anos te mandei meu grito Que embalde desde então corre o infinito Onde estás, Senhor Deus""",-1,M
18,2019,UOL,"Missão dada é missão cumprida!!! Vida longa à todos os policiais. Deus os abençoe e proteja!!! E para quem tem pena de bandido, levem nos para suas casas e cuidem. Esse episódio demonstra a força, a cautela, a segurança e a recuperação da PMRJ após o incidente do ônibus 174.",1,M
25,2019-04-08,Folha,"“cidadãos do bem” dirão parabéns, mais um cpf cancelado?",0,M
24,2020-07-02,UOL,moça é nojento se comportamento,0,M
20,2019-09-21,G1,"não, o g1 ao invés de perguntar aos moradores vai perguntar pro o imbecil do bot/gado que vive no twitter",0,G
26,2021-05-06,G1,"um policial civil está entre os mortos também há relatos de mototaxista e além das pessoas que foram baleadas, como aquelas q postei mais cedo que estavam dentro no metrô",0,C
18,2019,UOL,Não é ódio não: é alegria! XD,0,M
26,2021-05-06,G1,e o traficante?,0,C
21,2021-11-06,Folha,pms derrubam e imobilizam mulher com bebê no colo em itabira (mg [vão punir ou querem uma polícia inimiga do povo?],-1,M
18,2019,UOL,"Direitos humanos deveria ser somente para quem acorda cedo todos os dias para trabalhar e não praticar maldades. Parabéns, aos policiais, só assim pra dar o exemplo e inibir ações semelhantes futuras.",1,M
26,2021-05-06,G1,"police massacre in rio de janeiro 25 dead, as police launches blitz in favela 1 policeman dead and 24 ""suspects"", but not much information provided it's got to be one of the deadliest police operation in rio's history",0,C
20,2019,UOL,Espero que a polícia atue assim na zona sul também.,0,M
23,2020-05-20,G1,"e você endeusando bandido fardado, já não basta o sistema só porquê o bandido invadiu a casa de um morador a polícia pode chegar fuzilando!? eles não chegam fuzilando nas casas dos bandidos que moram em condomínio fechado, por que na favela eles têm que chegar atirando?",-1,M
20,2019-09-21,UOL,"ai não, vtnc witzel",0,M
21,2021-11-06,UOL,"que povo que nada, a polícia existe pra defender vidraça de banco e abaixar a cabeça pra rico",-1,M
21,2021-11-12,Folha,vai me dizer ou não se já conseguiu ver a bolsa!!!!! a sua vontade de ganhar uma discussão te deixou cega,0,G
23,2020-05-19,G1,tu ta vendo a foto da tua mae aqui no perfil? nao a unica marmita eh ela,0,C
25,2019-04-08,G1,"já vem vc politizar tudo manuela, vai procurar uma louca para lavar (meu teclado ñ tem c, tenho certeza que na sua casa ñ falta xícaras e pratos para lavar ou vc tem uma empregada negra para fazer isso por vc?",0,C
20,2019,UOL,"O cara não consegue enxergar que essa guerra contra o tráfico é inútil, pode até matar uns delinquentes, mas a morte de inocentes compensa isso?No mundo todo essa guerra foi perdida, cabe a esse governador pensar em outras formas.",-1,M
18,2019,UOL,"Se informe melhor a polícia da justiça sabem exatamente onde está o Queiroz, só que o ex-advogado do PT, Toffoli, proibiu usar as informações do COAF . Curioso como seletivamente esquecem de outros, os principais envolvidos (em valores). Queiroz movimentou 1.2 milhão, Ceciliano do PT movimentou cerca de 50 milhões, sem contar outros da esquerda que elevariam para 150 milhões, incluso PSOL, PSB, PDT, etc. mas o viés ideológico...",0,M
20,2019-09-21,G1,"gado, pelo jeito faltou capim no café da manhã, aí o seu raciocínio tá prejudicado e o ato de entrevistar as testemunhas é o que pra você? investigação! otário ou você acha q a investigação tem q ser feita pela própria policia envolvida no tiroteio?",-1,M
18,2019-08-20,UOL,igual a policia que vc defende faz né hm tendi,0,G
18,2019,UOL,E os R$17 milhões financiandos pelo BNDS do Jatinho do moço lá? Nada?,0,M
22,2021-06-28,G1,ainda tem um lazarento solto,0,G
22,2021-06-28,G1,"morreu ""após ser preso""? certeza?",0,C
23,2020-05-20,G1,"tá explicado que o único preto que ele conhece é do xvideos, não sabe diferenciar branco e preto coitado kkkkkkkkkk",0,M
23,2020-05-19,G1,"bota na conta de quem puxou a porra do gatilho, simples",-1,M
23,2020-05-19,G1,"ss man, eu sou comentei pq vi o retardado falando que você não era negro kkkk",0,G
18,2019,UOL,"NÃO HÁ (ARGUMENTOS) PARA UM DOS CRIMES MAIS ""COVARDES"" QUÊ- SE PODE COMETER CONTRA QUALQUER CIDADÃO (A) SENDO (CRIANÇA)(JOVEM)(IDOSO)(ADULTO) QUE TRATA-SE DA ""PRATICA DE SEQUESTRO""!!! UM CRIME QUE DEIXA PROFUNDA SEQUELAS EM TODA UMA (FAMÍLIA) (IRMÃOS (A) (AMIGOS(A)!!! É INACEITÁVEL QUE CIDADÃOS (A) INOCENTES TENHAM SUAS VIDAS ""CEIFADAS"" POR UM CRIME COVARDE COMO É O SEQUESTRO EM PROL DE DINHEIRO !!! "" AS VIDAS NÃO TEM PREÇO""!!!",1,M
22,2021-06-28,UOL,menos uma despesa para sustentar parabens pm,1,M
24,2020-07-01,G1,eu to tão triste,0,M
22,2021-06-28,G1,lázaro barbosa morre após ser preso em goiás,0,G
24,2020-07-01,G1,"perguntar pra morador? hahahahah eu moro em favela filha, vem aqui pra você ver a paz que é, usuário sentado no seu portão, que é troca de tiro toda semana, som alto até altas horas da madrugada, e vai lá reclamar pra ver hahahahaha",0,M
24,2020-07-01,G1,a polícia agora só sobe o morro pra matar crianças negras?,0,M
26,2021-05-07,Folha,"a polícia tem todo meu respeito, são os verdadeiros heróis",1,M
18,2019-08-20,G1,"aí o franco atirador erra, ou o sequestrador percebe e usa um refém como vítima, e pronto, temos outro 174 não é assim que funciona não é só atirar",-1,M
22,2021-06-28,G1,"será que psiquiatras e psicólogos concordam com esta ação de pegar o corpo do lázaro barbosa, suspeito de uma chacina no distrito federal, numa caçamba e arrastar de maneira eufórica e até agressiva, para uma ambulância do corpo de bombeiros? pensando aqui",0,M
20,2019-09-22,Folha,a mídia tem um papel bem importante na naturalização ou denúncia de um projeto genocida observemos como está sendo tratando o episódio pelos grandes jornais do país,0,M
18,2019,UOL,"Globo e sua chance de apoiar o sequestrador, só não sei com que adjetivos .........",0,M
18,2019,UOL,"Parabéns ao BOPE-RJ, aos policiais, mas não ao governador.",1,M
18,2019,UOL,"Bem como o resultado deste episódio lamentável resultou na morte do transgressor da lei, e graças nenhum verdadeiramente inocente foi ferido, não haverá sensacionalismo.",1,M
22,2021-07-01,G1,estão comemorando o final de uma caçada a um estuprador assassino deviam estar estar fazendo oq? chorando?,1,M
24,2020-07-01,Folha,"eles não escolhe proteger, na minha visão são iguais, e fazem tudo por suas causas, tudo vale pela revolução, bandidos sem escrúpulos e sem caráter, jornazistas e bandidos",0,C
24,2020-07-01,Folha,pois sempre os direitos dos manos!,0,M
23,2020-05-19,G1,então peça desculpas e vá estudar como é o modus operandi de uma polícia militar seria e que se dispõe a realmente acabar com o tráfico de drogas essa merda de polícia no brasil fica enxugando gelo pq gente tipo vc não tem noção nenhuma da realidade do próprio lugar que vive,-1,M
21,2021-11-06,Folha,"quando vejo algo assim, logo lembro disto",0,G
25,2019-04-08,Folha,isso é uma justificativa? quem garante que foram atacados? por que não confundem a cor?,-1,M
20,2019-09-21,Folha,"pois é, deveriam levar flores e da beijinhos nos traficantes",1,G
26,2021-05-06,G1,"suspeito por que existe uma coisa chamada presunção de inocência seu pedaço de merda do caralho, se tu acha válido ignorar o processo penal e meter bala em qualquer um sem provas, espero que tu nunca seja o alvo seu lixo",-1,C
18,2019,UOL,"A esquerda caviar tupiniquim adora ""negociar"" e ""proteger"" sequestradores... KD o Batiste?? Parabéns PM! Parabéns Governador!",1,M
18,2019-08-20,G1,i don't know i just happened to see it in my feed this morning lol,0,G
22,2021-06-28,G1,até mesmo porque os assassinos delatam os mandantes é só perguntar que eles respondem na hora,0,C
18,2019,UOL,O UOL (Universo on Lula) está de perseguição comigo. Reprovam 90% dos meus comentários sendo que vejo vários outros aqui agressivos. Isso é pregar a democracia? Cadê a liberdade de manifestação? Só vale pra quem é de esquerda?,0,M
25,2019-04-08,G1,"agiram sob forte emoção? ou, porque o pacote do moro não pode ser aprovado",0,C
23,2020-05-19,G1,"não, coloca na conta dos policiais que além de mata o menino ainda quis coloca arma no local",-1,G
24,2020-07-03,G1,"quer saber a porra da realidade? a grande maioria dos inocentes que morrem em favelas são nas mãos do tráfico, seja uma ação direta, ou uma bala perdida tiroteios dentro de uma comunidade do rio por exemplo, acontece muito mais vezes entre diferentes facções, não com policiais",1,G
18,2019,Folha,Pois é! Ainda bem que os ex governadores todos presos não? Todos corrruppptos! Que bom né?,0,M
20,2019-09-21,G1,bom dia! bom sábado para quem está vivo e sabe q não terá paz na consciência se aceitar pagar a sua segurança por esse preço,-1,M
20,2019-09-21,Folha,como disse o chico chama o ladrão! chama o ladrão! chama o ladrão!,0,M
25,2020-06-03,UOL,"não esqueça os nomes deles evaldo rosa dos santos cujo carro foi alvejado com 83 tiros em guadalupe, na zona norte do rio de janeiro e do catador de materiais recicláveis luciano macedo, em 2019! #vidasnegrasimportam",-1,G
23,2020-05-19,G1,"tinha que ser bolsonarista, com essa ignorância e mentalidade não precisa nem entrar no perfil pra saber",0,M
18,2019,Folha,"Que Deus proteja a todos os envolvidos, e que oriente uma pessoa do bem, serena, para fazer a negociação, porque se depender do governador Witzel com certeza ocorrerão mortes.",-1,M
22,2021-06-28,G1,"acho que não, né? pq o fazendeiro e o caseiro foram presos antes de opinar da busca nas reportagens pelo amor",0,M
18,2019,UOL,De elite e precisou dar sete tiros?,-1,M
22,2021-06-28,G1,"[ lázaro barbosa, o serial killer do df, morre em confronto com polícia após 20 dias de buscas folha de spaulo",0,G
20,2019,Folha,Teu deus tem falhado miseravelmente em iluminar seu intelecto.,0,M
18,2019,UOL,Comemoraram q os refens sairam ilesos..,1,M
20,2019-09-22,Folha,por que? porque o fascismo venceu e está no poder e freud explica a fixação do pela morte a sua líbido só aflora mediante despertamento psíquico com a visão da morte,0,M
21,2021-11-06,G1,"ainda mais considerando que havia no local familiares que poderiam cuidar das criancas, conforme declarado pela primeira dama? mas não, preferiu arriscar a integridade da criança que mãe, hein?",-1,M
21,2021-11-07,UOL,"as abordagens policiais em gerais deveriam ser revistas, e o tratamento é inquestionavelmente relacionado a cor do indivíduo mas, me leva um certo desconforto ver poucas gentes citando que a mulher possuía um revólver e usou a criança ao seu favor",-1,M
21,2021-11-06,G1,"oxe, nem te conheço tia quem me chama assim é meus sobrinhos sim quero comentários de especialista e não de achismos e pra encerrar tenho um pm dentro de casa ",0,M
18,2019-08-21,G1,globo o bandido estava armado? explica como isso pode acontecer se o estatuto do desarmamento não permite isso?,0,M
23,2020-05-19,G1,leia a matéria inteira e vc vai entender td,0,C
23,2020-05-19,G1,coloco na conta dos desgovernantes e da polícia truculenta assassina genocida fascista nazista despreparada e de todo o gado que apóia o assassinato de negros e pobres #vidasnegrasimportam,-1,M
24,2020-07-01,G1,"vai procurar saber das coisas filhão, não foi a polícia não",0,M
22,2021-06-28,G1,finalmente! pararam esse monstro e ainda acaba com esse circo midiático todo tbm em cima deste caso principalmente nesses programas sensacionalistas da record e sbt,1,C
18,2019,UOL,16 anos da roubalheira do PeTê geraram isso e muitas mazelas mais.,0,M
18,2019-08-20,UOL,tem que atirar mesmo,1,G
21,2021-11-06,G1,"a criança estava armada? a criança tem culpa? esses sujeitos não deveriam ser em tese treinados pra lidar em situações de estresse? não ao aborto, mas depois que nasceu fodase pode colocar o joelhos em cima da mãe com a criança embaixo dela pqp!!!",-1,C
21,2021-11-06,Folha,é essa a polícia cidadã?!,-1,G
25,2019-04-08,G1,que horrorrrrr!,0,M
20,2019,UOL,Quando é que o governador pllantra vai soltar o vídeo dele mesmo comemorando mais essa barbárie? Governador assassino!!!!!,-1,M
18,2019,UOL,"Igual o Lula na ditadura, ele Dilma Aécio, FHC, vamos mostrar quem é q não presta.",0,M
24,2020-07-01,G1,"essa história tá muito mal contada eden não é um mar de rosas mas não é esse nível não policial nunca faz nada, né? engraçado nunca que bandido mata criança de onde comandam! tá mal contada a história! só tinha 7 anos! #vidaspretasimportam",0,C
24,2020-07-01,G1,"mais uma criança assassinada mais uma família atingida, destroçada até quando?",-1,C
