id_comentario	comentario	timestamp	canal	curtidas	id_video	id_comentario_pai	data_postagem
UgxkeEpvm96GyRxeo214AaABAg	por mim botava os 3 em uma sala fechada dava uma faca a cada um e que os jogos comecem	2021-11-18T04:08:12Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgwGygKW1iP_SFcHaTF4AaABAg	17 anos menorcriancaate quando brasil	2021-11-18T02:18:04Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgxmRuWl70lhuEMdcHp4AaABAg	manda pro inferno esses lixos	2021-11-18T01:33:18Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgyL3yuD9lqAgx_NP2J4AaABAg	olha voz desses elementos da nojo	2021-11-17T20:32:11Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
Ugyu2YWWbWRL7WgBIiN4AaABAg	"o estado fica tratando de marginal como criancas e quem sofre e as pessoas de bem isto e criando cobra para poder pica"	2021-11-17T19:47:16Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgzslIwIN3_d-Pu8yet4AaABAg	bandido bom e bandido morto  	2021-11-17T19:27:53Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
Ugx9Cz0lSeU1X7sSpXx4AaABAg	ja estao soltos e passam bem o supremo tribunal federal soltou eles	2021-11-17T16:55:59Z	Bacabalflix	1	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
Ugzc3wCfOgVJ0Chhju14AaABAg	parabens aos pms  e ao comandante todo meu respeitodeus pai seja sempre na vida de vcs 	2021-11-17T16:09:23Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
Ugwx3OLXXz6ZepSicWt4AaABAg	poxa podia apagar o cpf  deles  2 a menos	2021-11-17T14:02:02Z	Bacabalflix	1	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgwmLPxaWWXpt8vJNuZ4AaABAg	vagabundo bom e vagabundo morto pragas so fazem peso na terra	2021-11-17T13:59:26Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgzCxXqr0QDfr-8Tfl94AaABAg	deus me livre  detesto este linguajar deles	2021-11-17T11:29:54Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgzodmxX5cD4UVxZ5Yp4AaABAg	isso sao lixos sem conserto o cimiterio espera por eles de boca aberta	2021-11-17T02:26:40Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgwE1ilY5Sx-dqOyU954AaABAg	resumindo tudo vagabundo 	2021-11-17T01:29:24Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
Ugw7fX3xieXzgZJDW894AaABAg	vagabundo bom e vagabundo morto	2021-11-17T01:15:47Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgwdLB417B_0rD-sM6t4AaABAg	que horror	2021-11-16T23:48:30Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgzVEPOfQgkM9aEMJZd4AaABAg	eu tenho do e da mae deles de gerar uns vermes destes dois 9 meses na bariga	2021-11-16T23:19:21Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgyAeFYoF0-djyWyMtV4AaABAg	por que nao mostra as caras deles eles sao menores mais ele sao bandido	2021-11-16T23:15:40Z	Bacabalflix	3	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgxXjjXhzv9FZBp8qiJ4AaABAg	so anjos	2021-11-16T22:55:03Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgwwEWqdwJymckc99zl4AaABAg	vagabundos criminosos	2021-11-16T22:49:10Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgxISiALbgpUA2EqFJt4AaABAg	o mundo esta  perdido 	2021-11-16T22:15:15Z	Bacabalflix	1	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgyQ4a9PoOuGwVmiiIR4AaABAg	na minha opiniao formada sobre esse assunto eu sou a favor de mandalos de volta para o inferno oque veio do inferno volta para o inferno nao existe do e pena para vagabundo	2021-11-16T21:58:31Z	Bacabalflix	1	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
Ugzq7GF165lc9R5ZbHV4AaABAg	"menores o caralho e sim criminosos funkeiros analfabetos pra variar gracas a deus indo embora desse lixo de pais"	2021-11-16T21:53:41Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgwxlsEUesLiGCCYVuZ4AaABAg	a solucao disso e so cancelando o cpf	2021-11-16T21:49:18Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
Ugw8g6AdWeU9Nb31dcF4AaABAg	um futuro brilhante desses vagabundos mais gasto pra nos pagarmos desses vermes vagabundos	2021-11-16T21:16:47Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgwOWVhsEJlqKV2cLTl4AaABAg	que horro tem que prende esses miseraveis e joga a chave fora	2021-11-16T20:00:55Z	Bacabalflix	2	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgyMHxvEL4Fx3qVwU914AaABAg	essas praga naotem mae e nem pai	2021-11-16T19:51:54Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
Ugy3npywWYAuGKRAXUN4AaABAg	nao pode prender dai agente que paga  tem que gastar somente um tiro em cada um no meio da testa  pronto acaba o problema 	2021-11-16T19:43:18Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgxHWwewPvPxxpDInld4AaABAg	tomara que o baleado aproveite a chance que deus deu pra ele e saia fora desse mundo	2021-11-16T19:38:45Z	Bacabalflix	4	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgzQ50LXe1DOew_EXUp4AaABAg	o nome dessa cidade e bacabal ou matamal  senhor tenha misericordia de nos amem	2021-11-16T19:00:06Z	Bacabalflix	2	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
Ugw7GO8a89cKgvTNdqx4AaABAg	um x box kkkkkkkk	2021-11-16T18:50:42Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgyCy-iOeP3Ihy4VaDN4AaABAg	maranhao esta largadoabandonado bacabal e trizidela viraram sub mundo terra de ninguem	2021-11-16T18:49:04Z	Bacabalflix	1	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgyA_nrlLnVhFgtpSol4AaABAg	essas escorias se nao forem parados vao tirar vidas de pessoas do bem esses lixos jamais vao se recuperar	2021-11-16T18:44:26Z	Bacabalflix	11	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgwcRD3yXwpMYj-gA494AaABAg	"dois jovem desse tinha q esta estudando  ou trabalhando de servente de pedreiro carpina quintal "	2021-11-16T18:35:32Z	Bacabalflix	4	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgxNwDY9Xpcf5NQ1ijh4AaABAg	adolescencia doentia 	2021-11-16T18:07:31Z	Bacabalflix	3	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgxNwDY9Xpcf5NQ1ijh4AaABAg.9UoexB8t_1P9Up4-Fsqc1j	geracao de lixo ainda mais com essa merda escrota que ouvem chamada funkpqp brasil tem maldicao com musica lixo	2021-11-16T21:55:08Z	Bacabalflix	3	95wjAv0I-Yc	UgxNwDY9Xpcf5NQ1ijh4AaABAg	2021-11-15 18:01:00+00:00
Ugyr7n4ak1Dc58BPik14AaABAg	esses dois ai nao vai chegar no natal nao 	2021-11-16T17:55:42Z	Bacabalflix	1	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
Ugyr7n4ak1Dc58BPik14AaABAg.9UodaXoQtFn9UormkFBH4F	com certeza nao	2021-11-16T19:59:41Z	Bacabalflix	0	95wjAv0I-Yc	Ugyr7n4ak1Dc58BPik14AaABAg	2021-11-15 18:01:00+00:00
UgyqZb5JOofCLd890ON4AaABAg	bala neles	2021-11-16T17:53:56Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
Ugwd4jYEZgUL9cx4ehx4AaABAg	sao dois anjinhos pena que ainda estao respirando	2021-11-16T17:53:26Z	Bacabalflix	6	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgzXdhCLE5pXbc-LGap4AaABAg	tudo carnicaaaaa	2021-11-16T17:44:15Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgzwxvztHOGZRLLFmyF4AaABAg	pm de bacabal e fraca de mais eu acho	2021-11-16T12:45:13Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
Ugx3KhKZeij386HFMit4AaABAg	so reliquias 	2021-11-16T07:51:39Z	Bacabalflix	2	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgyhHKpNyZQZzZZMT6p4AaABAg	os menores estao voltando	2021-11-16T06:08:36Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgwHc_UzRNuPni5H1MF4AaABAg	fortemente armados	2021-11-16T04:19:17Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgwJVN6IAvgeKtQNFEh4AaABAg	misericordia pai amadoesse lugar ainda existeterra da morte olhou atravessado para alguem pode comprar o manda esses delinquentes para o paquistao	2021-11-16T04:04:43Z	Bacabalflix	1	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgwleMta9fL-52kKUlF4AaABAg	jovem nao e vagabundos lixos vermes parasitas criminosos ladraos ladrao bom e morto no colo do capeta 	2021-11-16T00:34:29Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgxzVt5lW8NQ97u-7Qx4AaABAg	o ser humano ta pior que bichoe aos poucos esta cavando o proprio tumulo nao e atoa que aparece um covid e leva de eitoe do jeito que as coisas anda vamos ver coisas piorescastigo vem a cavalo	2021-11-15T23:46:44Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
Ugx-d40ghfuMsthhqBp4AaABAg	sao vagabundos isso sim	2021-11-15T23:21:24Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgzC8tAVyYCTBQIU7n14AaABAg	essas disgrassas  ta em todos lugares  do nosso  brasil w	2021-11-15T23:18:39Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgxCW5h20tgfHYqoxkN4AaABAg	como diz o ditado quem mata tbm morre	2021-11-15T23:14:40Z	Bacabalflix	3	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgwLP4QmCfHmR4CrQW14AaABAg	bendito bom e bandido morto bendito bom e bandido no inferno  tem que mata esses vagabundos e enterrar de cabeca pra baixo pra da mais espaco pra outros bandidos	2021-11-15T22:23:58Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgzN2eDpYh2VuAUDGXp4AaABAg	tinha que cancelar o cpf desses 2 alma seboza o mau agente tem que corta pela raiz esses vagabundos nao tem do de mae de familia nao	2021-11-15T22:21:37Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgytS4-QOASI8C8Q1wF4AaABAg	oq vai ser desses 2 tenho ate pena gente pois nao fazem nada para melhorar de vida resumindo vida curta	2021-11-15T21:16:53Z	Bacabalflix	2	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgytS4-QOASI8C8Q1wF4AaABAg.9UmQpC1hWPd9Un4GWl1jnb	ta com pena leva pra casa	2021-11-16T03:19:00Z	Bacabalflix	0	95wjAv0I-Yc	UgytS4-QOASI8C8Q1wF4AaABAg	2021-11-15 18:01:00+00:00
UgyCelADKIDGqDTUTQR4AaABAg	tem que prender esses jovem e soltar so depois que tiver de maior e por eles  pra trabalhar dentro da cadeia	2021-11-15T21:11:57Z	Bacabalflix	14	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
Ugy2p6FScIigBuVYpql4AaABAg	bacabal e perigoso em 	2021-11-15T20:46:54Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
Ugwiskr9ovjYhoSUhrZ4AaABAg	ate  a  conversa  deles  e nojenta  ainda bem  que e  ai  no maranhao  porque  se fosse aqui  em  goiania  a g p t  e  a  rotam  nao  ia  levar  eles  preso  de maneira  alguma  pode apostar	2021-11-15T20:19:35Z	Bacabalflix	4	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgyjA5SDcFZ-Ss0gxn54AaABAg	aqui esses malditos 241 sao executados na calada da noite por terceiros fortemente armados com escopeta calibre 12 e etc	2021-11-15T20:03:42Z	Bacabalflix	2	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgwlbzmMtakQZWx6qEh4AaABAg	"a voz dos malditos da nojo lixos"	2021-11-15T19:56:12Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgyBXrGG5ZQwEqFapnR4AaABAg	dois vagabundos so tem um jeito e descer de costa	2021-11-15T19:51:38Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
Ugy1wZ1zDR6pMnrBcRh4AaABAg	reporte falando pouca idade uns malacos bom de estar trabalhando falta de pau no lombo	2021-11-15T19:50:51Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgwjodBqtbZSryd1wVR4AaABAg	vai da nada nao isso e brasil onde o povo vai ter que passar fome para sustentatar bandido	2021-11-15T19:47:04Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgxQm5w8jiGjsTWxUot4AaABAg	dois vermes que nao tem serventia alguma na terra	2021-11-15T19:20:52Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgyIxzZvqVbELVEnJ_J4AaABAg	sao miguel quixeramobim ceara y	2021-11-15T19:01:14Z	Bacabalflix	1	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgyCqD5eNvdQ2Ceb_V14AaABAg	e o cachorro tambem foi preso ele tambem teve participacaona tentativa de homicidio kkkkkkkkkkkkk	2021-11-15T19:00:32Z	Bacabalflix	17	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgyCqD5eNvdQ2Ceb_V14AaABAg.9UmBDc1dvBG9UphD0iUCON	ate cachorro faz parte da gangue foi da confere dele 	2021-11-17T03:46:32Z	Bacabalflix	0	95wjAv0I-Yc	UgyCqD5eNvdQ2Ceb_V14AaABAg	2021-11-15 18:01:00+00:00
UgzpS6yaphLzkCm98JZ4AaABAg	tem q mostrar a cara desses cao mordedor prisao perpetua	2021-11-15T18:55:49Z	Bacabalflix	3	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgzpS6yaphLzkCm98JZ4AaABAg.9UmAg1a_ARU9UmCytEPBg6	e pra sorrir e esqueceu q nois tamo no brasil eu ja fui robado muinto muito ja mais eu ja falei pra policia eu vou fazer justica com minhas proprias maos se nao tem justica pois fasso minha justica do meu geito so bicicleta ja robarao 9 enganxo celular i outras coisas mais mais ja falei vou fazer justica com minhas proprias maos 	2021-11-15T19:15:52Z	Bacabalflix	0	95wjAv0I-Yc	UgzpS6yaphLzkCm98JZ4AaABAg	2021-11-15 18:01:00+00:00
UgzpS6yaphLzkCm98JZ4AaABAg.9UmAg1a_ARU9UmDR6U1BK3	o caramelo nao moco 	2021-11-15T19:19:51Z	Bacabalflix	0	95wjAv0I-Yc	UgzpS6yaphLzkCm98JZ4AaABAg	2021-11-15 18:01:00+00:00
UgwD7-bsWPSwFXEPxoF4AaABAg	bacabau e no ira  ou no iraque kkkk	2021-11-15T18:25:49Z	Bacabalflix	15	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgwD7-bsWPSwFXEPxoF4AaABAg.9Um7FJm8pmz9UvCsoimO0L	e no inferno mesmo	2021-11-19T07:08:12Z	Bacabalflix	0	95wjAv0I-Yc	UgwD7-bsWPSwFXEPxoF4AaABAg	2021-11-15 18:01:00+00:00
UgzQvG0Xpt6uTYIP1NN4AaABAg	dois vagabundos  que nao tem conserto so atrapalha a vida do cidadao	2021-11-15T18:24:39Z	Bacabalflix	0	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgzvorPORihwecCs1OZ4AaABAg	kkkk esse lugar ainda nao tem arma de fogo kkkkkk eles nao sabe nem o que e um 38 40 9mm muito menos nunca vao pega nua 45	2021-11-15T18:16:19Z	Bacabalflix	10	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgzvorPORihwecCs1OZ4AaABAg.9Um69hj2InO9Um8N1pNRUW	ainda bem	2021-11-15T18:35:37Z	Bacabalflix	2	95wjAv0I-Yc	UgzvorPORihwecCs1OZ4AaABAg	2021-11-15 18:01:00+00:00
UgzvorPORihwecCs1OZ4AaABAg.9Um69hj2InO9UmDY9u0N7w	meu amigo de vez enquando a policia pega uma	2021-11-15T19:20:49Z	Bacabalflix	1	95wjAv0I-Yc	UgzvorPORihwecCs1OZ4AaABAg	2021-11-15 18:01:00+00:00
UgzvorPORihwecCs1OZ4AaABAg.9Um69hj2InO9UmEFkM2ZUd	vieira0596 kkkkkkkk pega nada eu vejo as noticias os policia so pega 38 canela seca e arma caseira nesse lugar nao tem um revolver 38 3 janelas reforsado  e muito menos vao encontrar uma pt 380	2021-11-15T19:27:03Z	Bacabalflix	2	95wjAv0I-Yc	UgzvorPORihwecCs1OZ4AaABAg	2021-11-15 18:01:00+00:00
UgzvorPORihwecCs1OZ4AaABAg.9Um69hj2InO9UmEqQWtmpZ	vieira0596 armas de fogo original de fabrica nesse lugar e raro muito menos eles tem um revolver 38 da taurus bom os policias so pega armas caseira ai em bacabal	2021-11-15T19:32:11Z	Bacabalflix	2	95wjAv0I-Yc	UgzvorPORihwecCs1OZ4AaABAg	2021-11-15 18:01:00+00:00
UgzvorPORihwecCs1OZ4AaABAg.9Um69hj2InO9UmONpvqx7r	esses so mesmo nao tem mais jeito 	2021-11-15T20:55:32Z	Bacabalflix	1	95wjAv0I-Yc	UgzvorPORihwecCs1OZ4AaABAg	2021-11-15 18:01:00+00:00
UgzvorPORihwecCs1OZ4AaABAg.9Um69hj2InO9UmYzbiMRjs	mateus367 e por que as lendas estao presas antes era cada apreensao top da policia	2021-11-15T22:28:12Z	Bacabalflix	1	95wjAv0I-Yc	UgzvorPORihwecCs1OZ4AaABAg	2021-11-15 18:01:00+00:00
UgzvorPORihwecCs1OZ4AaABAg.9Um69hj2InO9Umadp2L4L4	ate o 22 mata legal	2021-11-15T22:51:27Z	Bacabalflix	2	95wjAv0I-Yc	UgzvorPORihwecCs1OZ4AaABAg	2021-11-15 18:01:00+00:00
Ugy51Yt-8LUocZ1iAbp4AaABAg	reporter sensacionalista	2021-11-15T18:05:07Z	Bacabalflix	8	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgzBLW-fcNNhyPm8VQd4AaABAg	cadeia nao e para sempre nao sao menos de idade	2021-11-15T18:04:34Z	Bacabalflix	8	95wjAv0I-Yc		2021-11-15 18:01:00+00:00
UgzBLW-fcNNhyPm8VQd4AaABAg.9Um4oeG4Ly79UmQ860tGhk	bandido na cadeia nao pode sair da cadeia	2021-11-15T21:10:51Z	Bacabalflix	0	95wjAv0I-Yc	UgzBLW-fcNNhyPm8VQd4AaABAg	2021-11-15 18:01:00+00:00
Ugwu1J_hAndyOgE4ciV4AaABAg	se tem receptor	2021-10-25T22:31:11Z	Bacabalflix	0	ehI8xiPvPZU		2021-10-22 20:23:17+00:00
UgwAOS50dhZ-BvgwPRd4AaABAg	jesus sempre com os senhores policiais parabens a todos das ciganas de piraquara parana	2021-10-23T23:51:05Z	Bacabalflix	0	ehI8xiPvPZU		2021-10-22 20:23:17+00:00
UgxUY5ooLIun1kXHNZt4AaABAg	tinha q da um tiro na mao de cada um	2021-10-23T11:28:10Z	Bacabalflix	0	ehI8xiPvPZU		2021-10-22 20:23:17+00:00
Ugz5zlXjB4G0o4LcMq14AaABAg	isso capitao seguranca	2021-10-23T03:13:40Z	Bacabalflix	1	ehI8xiPvPZU		2021-10-22 20:23:17+00:00
Ugyb9YGXV0vyZYx9v294AaABAg	cerca de dois bandidos abandonao moto dice o jornalista cerca de dois porque algum dos dois tinha falta de algumas partes do corpo para nao ser contado como um kkkkk foi engracado	2021-10-22T21:27:08Z	Bacabalflix	1	ehI8xiPvPZU		2021-10-22 20:23:17+00:00
UgxD3x4KvqG8_jZQYL94AaABAg	parabens capitao marconde 	2021-10-22T21:11:51Z	Bacabalflix	0	ehI8xiPvPZU		2021-10-22 20:23:17+00:00
UgzIyA9wy7HrqoG7aeB4AaABAg.9ToMZFCveaJ9TratzmbaGW	vai fica famosa primeiro lugar 	2021-10-24T00:58:28Z	Bacabalflix	0	cRlOqss4Ws8	UgzIyA9wy7HrqoG7aeB4AaABAg	2021-10-22 18:34:30+00:00
UgxHhJIGqEOlX-5IACp4AaABAg	os caras estavam dentro de uma mala ou no porta malas kkk	2021-10-28T23:58:52Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
UgwSGS8E4-Na-OnoZ5p4AaABAg	cara tombou no lugar onde sera sua morada enterna cemiterio	2021-10-27T20:40:34Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
UgxwWM8Mj9qWI4YaQ914AaABAg	parabeis irmaos policias mais um dormi do eternamenti  kkkk diminue um pouco a musical do fundo kkk vai qui ele acorda depois desse tapa kkkkkkl	2021-10-27T01:28:46Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
Ugwf8YLNmDSJHQnihnJ4AaABAg	os policiais tem que estarem muito atentos com os bandidos pois eles estao sendo muito audaciosos ele tomam a arma do policial e atiram achando que vao se defender cuidado os policiais 	2021-10-26T23:26:28Z	Bacabalflix	1	AlwWSQC4T28		2021-10-25 15:47:44+00:00
UgwDk6aUGg-FpRWsE-x4AaABAg	vagabundo como esses tem que ir pra vala nao pra cadeia nao	2021-10-26T23:16:36Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
UgxjUfasl9NL-U2rWlB4AaABAg	bandido e policia pois que vivam os policiais honestos herois e que a corrupcao em todos os meios sejam exterminadas chega	2021-10-26T22:54:03Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
Ugxzd5uSnK-4JoQsFQd4AaABAg	devia ter deixado o paulo ricardo ja dentro cemiterio nem devia ter socorrido ele	2021-10-26T22:40:25Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
UgwlzDuSZw0wm-iUjUl4AaABAg	"entrevistador que cara ruim e essa bandido so tenho essa cara ta achando ruim me da outra  melhor parte kkkkkkkkkkkkkkkkkkkkk"	2021-10-26T22:36:25Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
UgyLaxqdY0mqhS0OSul4AaABAg	tem um que da um tapa no morto kkkkkkkk	2021-10-26T22:32:52Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
UgwB-Vi6OL2p4JSQi6F4AaABAg	essa imundice ja estava no lugar certo era so enterrar	2021-10-26T22:25:13Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
UgzQ9UG3HRqrGXxwv_R4AaABAg	policial novinho  espero que ele de muito prejuizo pra esses vagabundos  de preferencia metendo bala no rabo desses vagabundos nojentos  parabens para os policiais	2021-10-26T22:23:01Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
Ugwd5f0o4OSEi59HJ1F4AaABAg	parabens aos policiais	2021-10-26T22:22:11Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
UgyacShlEqtR1JiYRVt4AaABAg	linda cena	2021-10-26T22:21:08Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
UgzLM2kyxvSqtbUMKZF4AaABAg	ele queria dinheiro pra viver na mordomia  achou oque procurava  vai dormir um sono eterno	2021-10-26T22:20:21Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
Ugyr5kjfek5OqEbvuFt4AaABAg	tinha que ter matado os 3 pq so assim teria feito limpeza geral parabens guerreiros	2021-10-26T22:19:48Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
Ugwwfxi9xA8Qzg3dyb94AaABAg	parabens guerreiros fez limpeza  pq inseto tem que exterminar logo	2021-10-26T22:17:37Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
UgzvFu4sBW9UfB6I_fx4AaABAg	foi rushar sem colete e voltou pro lobby kkkk	2021-10-26T22:13:59Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
UgyaLFbtygPFr2EBv_B4AaABAg	entao pela otima reportajem parabens e um tomou no c 	2021-10-26T22:12:06Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
UgwJn7V1-dZosmMUE294AaABAg	excelente trabalho da pm de bacabal	2021-10-26T22:11:52Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
UgxroEsmBdBy4hAdVo94AaABAg	gente isso n agrada a deus  vamos orar pela a familia q sofre	2021-10-26T22:09:42Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
UgwhB3pAUBpqo21WW_94AaABAg	entre a policia e o bandidos eu torso pra policia	2021-10-26T22:06:46Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
Ugy95v7GX_tOTrlgidp4AaABAg	hum dilicia se a policia fizessem assim com todos os vagabundos teriamos um pais melhor hum dilicia 	2021-10-26T21:54:53Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
UgwmCPCp9k-0uco9G9p4AaABAg	cpf cancelado tenho do dos familiares mas escolheu essa vida antes ele morrer do que um policial ou pai de familia de bem parabens pela reportagem sempre excelente trabalho	2021-10-26T21:35:44Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
UgwyZBjfUpDj63Jxu594AaABAg	nao era pra perder tempo com os outros era so matar tbm e menos 3 dores de cabeca p o cidadao de bem	2021-10-26T21:30:51Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
UgwyumI5Sap7n_oTh6Z4AaABAg	tenente tao novinhodeus abencoe seus caminhis 	2021-10-26T21:23:49Z	Bacabalflix	1	AlwWSQC4T28		2021-10-25 15:47:44+00:00
UgyrEG14kiSTAy8ENKZ4AaABAg	o nosso pais e assim mesmo trabalhadores nao tem valor mas bandidos viram celebridades exemplo lampiao o cangaceiro e aclamado por muitos ate hoje e nao  passava do bandido sanginolento	2021-10-26T21:14:25Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
UgzKpDk8oUC5czDs1Xd4AaABAg	bom muito bom so corre essa desgraca nao ja ta no cemiterio cavando uma cova e deixei mesmo fse quem defende bandido  morra  junto com ele	2021-10-26T21:12:29Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
UgzqwLqXpP_0P2ircZ54AaABAg	isso quando sai pra fazer asalto nao tem compaixao da vitima entao pra que da chance pra essa escoria da sociedade tem que matar mesmo o eles o e nos	2021-10-26T21:03:23Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
UgwV9dqncSlyVZntjqp4AaABAg	esses deviateviaja tbmoxijatavano lugacertodeixava ele la mesmo	2021-10-26T21:02:45Z	Bacabalflix	0	AlwWSQC4T28		2021-10-25 15:47:44+00:00
